sku_id,location_name,at site,,at transit,at wh,sales_30_days,sales_60_days,sales_90_days,sku name,catalog_price,brands,category,assortment_group,markets,seasons,styles,size,department_name,department_external_id,product_name
P00130-02605A-173-63,Store #5,2,,0,12,4,6,6,PLAYERA BÁSICA INFANTIL - SF SCRATCHES A 173-NEGRO L,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,L,Linea,2,PLAYERA BÁSICA INFANTIL - SF SCRATCHES A 173-NEGRO
P00130-03448A-120-65,Store #16,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF CUADRICULADO V12 A 120-AZUL S,159,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,PRIMAVERA - VERANO 2012,MANGA CORTA,S,Linea,2,PLAYERA BÁSICA INFANTIL - SF CUADRICULADO V12 A 120-AZUL
P00130-02990A-211-66,Store #2,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF BEISBOLERO 24 CH A 211-ROJO 2X,209,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA CORTA,2X,Linea,2,PLAYERA BÁSICA INFANTIL - SF BEISBOLERO 24 CH A 211-ROJO
P00148-02586A-201-08,Store #17,0,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF HOOPER KID A 201-AZUL 8,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2024,MANGA CORTA,8,Linea,2,PLAYERA INFANTIL PREMIUM - SF HOOPER KID A 201-AZUL
P00148-02586A-201-10,Store #10,0,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF HOOPER KID A 201-AZUL 10,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2024,MANGA CORTA,10,Linea,2,PLAYERA INFANTIL PREMIUM - SF HOOPER KID A 201-AZUL
P00148-02586A-211-08,Store #6,0,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF HOOPER KID A 211-ROJO 8,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2024,MANGA CORTA,8,Linea,2,PLAYERA INFANTIL PREMIUM - SF HOOPER KID A 211-ROJO
P00130-20009A-211-65,Store #6,6,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF WORLD FAMOSO CH A 211-ROJO S,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,PRIMAVERA 2019,MANGA CORTA,S,Linea,2,PLAYERA BÁSICA INFANTIL - SF WORLD FAMOSO CH A 211-ROJO
P00295-02491A-022-04,Store #27,0,,0,0,0,0,0,PLAYERA NIÑO PRINT - SF CRAYOLA SURFO A 022-BEIGE 4,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2024,MANGA CORTA,4,Moda,1,PLAYERA NIÑO PRINT - SF CRAYOLA SURFO A 022-BEIGE
P00148-01037A-265-06,Store #3,0,,0,,0,0,0,PLAYERA INFANTIL PREMIUM - SF VENGADOR A 265-GRIS 6,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2021,MANGA CORTA,6,Linea,2,PLAYERA INFANTIL PREMIUM - SF VENGADOR A 265-GRIS
P73278-01022A-383-06,Store #26,0,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF SPRING BREAK 21 A 383-BEIGE 6,159,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,INVIERNO 2023,MANGA CORTA,6,Linea,2,PLAYERA NIÑO ALGODÓN - SF SPRING BREAK 21 A 383-BEIGE
P99921-02489A-211-08,Store #23,0,,0,0,0,0,0,PLAY ÑO MANGA LARGA - SF OFF ROAD CUATRI A 211-ROJO 8,329,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,PRIMAVERA 2024,MANGA LARGA,8,Moda,1,PLAY ÑO MANGA LARGA - SF OFF ROAD CUATRI A 211-ROJO
P20416-02728A-018-08,Store #10,0,,0,0,0,0,0,PLAYERA NIÑO 2 TONOS - SF CUADROS PLAYA A 018-AZUL 8,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,8,Moda,1,PLAYERA NIÑO 2 TONOS - SF CUADROS PLAYA A 018-AZUL
P90393-01655A-173-06,Store #12,0,,0,0,0,0,0,PLAYERA NIÑO MANGAS TATTOO - SF URBAN SYLE KID A 173-NEGRO 6,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2022,MANGA LARGA,6,Moda,1,PLAYERA NIÑO MANGAS TATTOO - SF URBAN SYLE KID A 173-NEGRO
P00148-16920A-201-08,Store #10,0,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF MEETING A 201-AZUL 8,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,PRIMAVERA 2017,MANGA CORTA,8,Linea,2,PLAYERA INFANTIL PREMIUM - SF MEETING A 201-AZUL
P74103-03169A-498-69,Store #2,0,,0,0,0,2,4,PLAYERA NIÑO JASPEADA - SF BEACH SKETCH A 498-ROJO XL,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA CORTA,XL,Linea,2,PLAYERA NIÑO JASPEADA - SF BEACH SKETCH A 498-ROJO
P00130-02472A-061-63,Store #4,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF CITY PLAZA A 061-ROSA L,199,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,PRIMAVERA 2024,MANGA CORTA,L,Linea,2,PLAYERA BÁSICA INFANTIL - SF CITY PLAZA A 061-ROSA
P99820-01290A-127-63,Store #6,0,,0,0,0,0,0,PLAY ÑO COMBIN - SF PALMERAS HAWAII A 127-AZUL L,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2022,MANGA CORTA,L,Moda,1,PLAY ÑO COMBIN - SF PALMERAS HAWAII A 127-AZUL
P00130-02813A-173-66,Store #26,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF LUCHAS A 173-NEGRO 2X,209,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA CORTA,2X,Linea,2,PLAYERA BÁSICA INFANTIL - SF LUCHAS A 173-NEGRO
P73278-01022A-383-04,Store #10,0,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF SPRING BREAK 21 A 383-BEIGE 4,159,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,INVIERNO 2023,MANGA CORTA,4,Linea,2,PLAYERA NIÑO ALGODÓN - SF SPRING BREAK 21 A 383-BEIGE
P01055-01512A-223-06,Store #25,1,,0,0,0,0,0,PLAYERA ÑO M LARGA - SF RANITA CODOS A 223-VERDE 6,379,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL BEBE MASCULINO,VERANO 2022,MANGA LARGA,6,Moda,1,PLAYERA ÑO M LARGA - SF RANITA CODOS A 223-VERDE
P99842-02239A-241-64,Store #20,0,,0,0,0,0,0,PLAYERA DE NIÑO - SF GAMERS CLUB A 241-VINO M,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2023,MANGA CORTA,M,Linea,2,PLAYERA DE NIÑO - SF GAMERS CLUB A 241-VINO
P00130-03172A-224-66,Store #28,0,,0,0,0,1,1,PLAYERA BÁSICA INFANTIL - SF FROGS AUTHENTIC A 224-VERDE 2X,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,2X,Linea,2,PLAYERA BÁSICA INFANTIL - SF FROGS AUTHENTIC A 224-VERDE
P99921-01837A-023-08,Store #28,0,,0,0,0,0,0,PLAY ÑO MANGA LARGA - SF WAVE CIRCULO A 023-BLANCO 8,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2023,MANGA LARGA,8,Moda,1,PLAY ÑO MANGA LARGA - SF WAVE CIRCULO A 023-BLANCO
P00130-02950A-173-69,Store #3,0,,0,,0,0,0,PLAYERA BÁSICA INFANTIL - SF VALLARTAZO 24 A 173-NEGRO XL,209,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,XL,Linea,2,PLAYERA BÁSICA INFANTIL - SF VALLARTAZO 24 A 173-NEGRO
P20671-00826A-173-10,Store #10,0,,0,0,0,0,0,PLAYERA NIÑO FULL PRINT - SF COMIX A 173-NEGRO 10,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2021,MANGA CORTA,10,Moda,1,PLAYERA NIÑO FULL PRINT - SF COMIX A 173-NEGRO
P91165-01652A-081-06,Store #17,0,,0,0,0,0,0,PLAY ÑO BICOLOR - SF URBAN SPORT TEXTURE A 081-GRIS/VDE 6,329,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2022,MANGA CORTA,6,Moda,1,PLAY ÑO BICOLOR - SF URBAN SPORT TEXTURE A 081-GRIS/VDE
P00148-02586A-201-06,Store #19,0,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF HOOPER KID A 201-AZUL 6,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2024,MANGA CORTA,6,Linea,2,PLAYERA INFANTIL PREMIUM - SF HOOPER KID A 201-AZUL
P00130-03186A-211-65,Store #9,2,,0,21,4,5,5,PLAYERA BÁSICA INFANTIL - SF RANA ASOMADA A 211-ROJO S,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,S,Linea,2,PLAYERA BÁSICA INFANTIL - SF RANA ASOMADA A 211-ROJO
P99921-03019A-023-10,Store #1,2,,0,50,1,1,1,PLAY ÑO MANGA LARGA - SF READY TO GO A 023-BLANCO 10,379,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA LARGA,10,Moda,1,PLAY ÑO MANGA LARGA - SF READY TO GO A 023-BLANCO
P00130-03448A-120-63,Store #9,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF CUADRICULADO V12 A 120-AZUL L,159,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA - VERANO 2012,MANGA CORTA,L,Linea,2,PLAYERA BÁSICA INFANTIL - SF CUADRICULADO V12 A 120-AZUL
P00148-02796A-211-08,Store #8,0,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF WORLD FAMOSO FL. A 211-ROJO 8,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2024,MANGA CORTA,8,Linea,2,PLAYERA INFANTIL PREMIUM - SF WORLD FAMOSO FL. A 211-ROJO
P99921-02841A-014-10,Store #29,0,,0,0,0,0,1,PLAY ÑO MANGA LARGA - SF SPORT KIDS A 014-AZUL 10,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA LARGA,10,Moda,1,PLAY ÑO MANGA LARGA - SF SPORT KIDS A 014-AZUL
P99842-06324A-219-69,Store #28,0,,0,0,0,0,0,PLAYERA DE NIÑO - SF ISLA VINTAGE A 219-AZUL XL,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2023,MANGA CORTA,XL,Linea,2,PLAYERA DE NIÑO - SF ISLA VINTAGE A 219-AZUL
P99842-02602A-219-69,Store #29,0,,0,0,0,0,0,PLAYERA DE NIÑO - SF ROMBO VINTAGE OUT A 219-AZUL XL,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,INVIERNO 2023,MANGA CORTA,XL,Linea,2,PLAYERA DE NIÑO - SF ROMBO VINTAGE OUT A 219-AZUL
P00474-02118A-173-06,Store #19,0,,0,0,0,0,0,PLAY ÑO CINTA - SF TIPO CINTILLO A 173-NEGRO 6,329,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2023,MANGA CORTA,6,Moda,1,PLAY ÑO CINTA - SF TIPO CINTILLO A 173-NEGRO
P00130-03448A-120-69,Store #4,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF CUADRICULADO V12 A 120-AZUL XL,159,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA - VERANO 2012,MANGA CORTA,XL,Linea,2,PLAYERA BÁSICA INFANTIL - SF CUADRICULADO V12 A 120-AZUL
P00148-00206A-201-04,Store #21,0,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF TIPO MARK BIG A 201-AZUL 4,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,INVIERNO 2023,MANGA CORTA,4,Linea,2,PLAYERA INFANTIL PREMIUM - SF TIPO MARK BIG A 201-AZUL
P00716-02117A-120-08,Store #9,0,,0,0,0,0,0,PLAYERA NIÑO FULL PRINT - SF TIPO TEXTURA A 120-AZUL 8,329,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2023,MANGA CORTA,8,Moda,1,PLAYERA NIÑO FULL PRINT - SF TIPO TEXTURA A 120-AZUL
P00130-02605A-173-64,Store #1,3,,0,98,1,6,7,PLAYERA BÁSICA INFANTIL - SF SCRATCHES A 173-NEGRO M,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,M,Linea,2,PLAYERA BÁSICA INFANTIL - SF SCRATCHES A 173-NEGRO
P99842-02239A-241-65,Store #7,0,,0,0,0,0,0,PLAYERA DE NIÑO - SF GAMERS CLUB A 241-VINO S,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2023,MANGA CORTA,S,Linea,2,PLAYERA DE NIÑO - SF GAMERS CLUB A 241-VINO
P73278-02389A-017-04,Store #28,3,,0,36,0,0,2,PLAYERA NIÑO ALGODÓN - SF RANA GAMER A 017-AZUL 4,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2023,MANGA CORTA,4,Linea,2,PLAYERA NIÑO ALGODÓN - SF RANA GAMER A 017-AZUL
P73278-02505A-145-10,Store #10,0,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF ON VACATION A 145-AZUL 10,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,10,Linea,2,PLAYERA NIÑO ALGODÓN - SF ON VACATION A 145-AZUL
P00130-02815A-173-63,Store #16,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF MOTORCYCLES 2024 A 173-NEGRO L,199,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2024,MANGA CORTA,L,Linea,2,PLAYERA BÁSICA INFANTIL - SF MOTORCYCLES 2024 A 173-NEGRO
P99842-01668A-241-69,Store #2,0,,0,0,0,0,0,PLAYERA DE NIÑO - SF TIPO ARMY A 241-VINO XL,309,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2022,MANGA CORTA,XL,Linea,2,PLAYERA DE NIÑO - SF TIPO ARMY A 241-VINO
P20416-01833A-140-06,Store #5,0,,0,0,0,0,0,PLAYERA NIÑO 2 TONOS - SF BEACH NIGHT A 140-MARINO/ROJO 6,329,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2023,MANGA CORTA,6,Moda,1,PLAYERA NIÑO 2 TONOS - SF BEACH NIGHT A 140-MARINO/ROJO
P00148-00206A-201-04,Store #14,0,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF TIPO MARK BIG A 201-AZUL 4,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,INVIERNO 2023,MANGA CORTA,4,Linea,2,PLAYERA INFANTIL PREMIUM - SF TIPO MARK BIG A 201-AZUL
P99921-03019A-023-06,Store #6,0,,0,0,0,0,0,PLAY ÑO MANGA LARGA - SF READY TO GO A 023-BLANCO 6,379,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA LARGA,6,Moda,1,PLAY ÑO MANGA LARGA - SF READY TO GO A 023-BLANCO
P99921-01837A-023-04,Store #20,0,,0,0,0,0,0,PLAY ÑO MANGA LARGA - SF WAVE CIRCULO A 023-BLANCO 4,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2023,MANGA LARGA,4,Moda,1,PLAY ÑO MANGA LARGA - SF WAVE CIRCULO A 023-BLANCO
P73278-03390A-014-10,Store #16,0,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF SER POPULAR A 014-AZUL 10,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2025,MANGA CORTA,10,Linea,2,PLAYERA NIÑO ALGODÓN - SF SER POPULAR A 014-AZUL
P00130-20009A-211-69,Store #30,2,,0,15,1,4,9,PLAYERA BÁSICA INFANTIL - SF WORLD FAMOSO CH A 211-ROJO XL,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,PRIMAVERA 2019,MANGA CORTA,XL,Linea,2,PLAYERA BÁSICA INFANTIL - SF WORLD FAMOSO CH A 211-ROJO
P00130-02605A-173-66,Store #15,3,,0,30,4,13,14,PLAYERA BÁSICA INFANTIL - SF SCRATCHES A 173-NEGRO 2X,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,2X,Linea,2,PLAYERA BÁSICA INFANTIL - SF SCRATCHES A 173-NEGRO
P73278-02965A-014-12,Store #18,18,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF AUTHENTIC SKETCH A 014-AZUL 12,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,12,Linea,2,PLAYERA NIÑO ALGODÓN - SF AUTHENTIC SKETCH A 014-AZUL
P20416-03016A-023-06,Store #22,3,,0,28,4,5,5,PLAYERA NIÑO 2 TONOS - SF CRAYOLA SKETCH A 023-BLANCO 6,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,6,Moda,1,PLAYERA NIÑO 2 TONOS - SF CRAYOLA SKETCH A 023-BLANCO
P00130-01666A-173-64,Store #30,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF HAKUNA A 173-NEGRO M,199,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2022,MANGA CORTA,M,Linea,2,PLAYERA BÁSICA INFANTIL - SF HAKUNA A 173-NEGRO
P00130-02952A-173-66,Store #7,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF SCRATCHES FL A 173-NEGRO 2X,199,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,2X,Linea,2,PLAYERA BÁSICA INFANTIL - SF SCRATCHES FL A 173-NEGRO
P90392-01290A-127-04,Store #12,0,,0,0,0,0,0,PLAY ÑO COMBINADA - SF PALMERAS HAWAII A 127-AZUL 4,299,SEÑOR FROGS,MANGA CORTA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2022,MANGA CORTA,4,Moda,1,PLAY ÑO COMBINADA - SF PALMERAS HAWAII A 127-AZUL
P73278-02800A-017-06,Store #9,0,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF RANA GAMER FL A 017-AZUL 6,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2024,MANGA CORTA,6,Linea,2,PLAYERA NIÑO ALGODÓN - SF RANA GAMER FL A 017-AZUL
P73278-02378A-383-04,Store #20,0,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF ALGO BIEN A 383-BEIGE 4,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2023,MANGA CORTA,4,Linea,2,PLAYERA NIÑO ALGODÓN - SF ALGO BIEN A 383-BEIGE
P00295-02491A-022-10,Store #4,0,,0,0,0,0,0,PLAYERA NIÑO PRINT - SF CRAYOLA SURFO A 022-BEIGE 10,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,PRIMAVERA 2024,MANGA CORTA,10,Moda,1,PLAYERA NIÑO PRINT - SF CRAYOLA SURFO A 022-BEIGE
P90392-01290A-127-06,Store #5,0,,0,0,0,0,0,PLAY ÑO COMBINADA - SF PALMERAS HAWAII A 127-AZUL 6,299,SEÑOR FROGS,MANGA CORTA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2022,MANGA CORTA,6,Moda,1,PLAY ÑO COMBINADA - SF PALMERAS HAWAII A 127-AZUL
P00130-01303A-219-69,Store #5,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF HOME SCHOOL A 219-AZUL XL,199,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2022,MANGA CORTA,XL,Linea,2,PLAYERA BÁSICA INFANTIL - SF HOME SCHOOL A 219-AZUL
P99898-01653A-153-04,Store #24,0,,0,0,0,0,0,PLAY ÑO RANGLAN - SF STREET SKATE KID A 153-MOSTAZA/MNO 4,329,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2022,MANGA LARGA,4,Moda,1,PLAY ÑO RANGLAN - SF STREET SKATE KID A 153-MOSTAZA/MNO
P00716-01509A-014-08,Store #1,0,,0,0,0,0,0,PLAYERA NIÑO FULL PRINT - SF PALMERIO SURF A 014-AZUL 8,309,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2022,MANGA CORTA,8,Moda,1,PLAYERA NIÑO FULL PRINT - SF PALMERIO SURF A 014-AZUL
P90392-00576A-066-08,Store #5,0,,0,0,0,0,0,PLAY ÑO COMBINADA - SF WHAT RULES A 066-GRIS 8,349,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2020,MANGA CORTA,8,Moda,1,PLAY ÑO COMBINADA - SF WHAT RULES A 066-GRIS
P99898-00764A-211-08,Store #2,0,,0,0,0,0,0,PLAY ÑO RANGLAN - SF TEXTURA TIKI A 211-ROJO 8,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2021,MANGA CORTA,8,Moda,1,PLAY ÑO RANGLAN - SF TEXTURA TIKI A 211-ROJO
P73278-02965A-014-04,Store #28,3,,0,7,5,6,6,PLAYERA NIÑO ALGODÓN - SF AUTHENTIC SKETCH A 014-AZUL 4,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,4,Linea,2,PLAYERA NIÑO ALGODÓN - SF AUTHENTIC SKETCH A 014-AZUL
P90393-01655A-173-08,Store #10,0,,0,0,0,0,0,PLAYERA NIÑO MANGAS TATTOO - SF URBAN SYLE KID A 173-NEGRO 8,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2022,MANGA LARGA,8,Moda,1,PLAYERA NIÑO MANGAS TATTOO - SF URBAN SYLE KID A 173-NEGRO
P00130-02247A-223-66,Store #5,1,,0,12,3,5,9,PLAYERA BÁSICA INFANTIL - SF FROGENCIO 83 A 223-VERDE 2X,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,VERANO 2023,MANGA CORTA,2X,Linea,2,PLAYERA BÁSICA INFANTIL - SF FROGENCIO 83 A 223-VERDE
P00130-03448A-120-65,Store #22,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF CUADRICULADO V12 A 120-AZUL S,159,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,PRIMAVERA - VERANO 2012,MANGA CORTA,S,Linea,2,PLAYERA BÁSICA INFANTIL - SF CUADRICULADO V12 A 120-AZUL
